Video Time,Commenter,Time,Comment,cleaned_comment,cluster
,Rolex Gypsum Decoration,,রোলেক্স জিপসাম ডেকোরেশন এর পক্ষ থেকে নোবেল বিজয়ী ডঃ ইউনুস স্যারকে আন্তরিক শুভেচ্ছা ও অভিনন্দন।,রোলেক্স জিপসাম ডেকোরেশন এর পক্ষ থেকে নোবেল বিজয়ী ডঃ ইউনুস স্যারকে আন্তরিক শুভেচ্ছা ও অভিনন্দন,3
,Khaleduzzaman Rubel,,ফারুকীর পদত্যাগ চাই,ফারুকীর পদত্যাগ চাই,0
,Dr. AKM Shahed,,মোস্তফা ফারুকীর উপদেষ্টা পরিষদ থেকে দ্রুত অপসারণ চাই।,মোস্তফা ফারুকীর উপদেষ্টা পরিষদ থেকে দ্রুত অপসারণ চাই,0
,Mia Nasir,,জয় বাংলা নিষিদ্ধ করা হোক এই শব্দটা দিয়ে মানুষ খুন করেছে,জয় বাংলা নিষিদ্ধ করা হোক এই শব্দটা দিয়ে মানুষ খুন করেছে,3
,MIZAN MATUBBEE,,ইতালি এমবাসি খুবই জগন্য অবস্থায় আছে,ইতালি এমবাসি খুবই জগন্য অবস্থায় আছে,2
,Masud Rana,,বাটপার,বাটপার,2
,Eran-PLAN,,৫ বছর খক্ষতায় থাকার অনুরোধ,৫ বছর খক্ষতায় থাকার অনুরোধ,2
,Tony stark,,hindu cudi,hindu cudi,2
,Imdadul Hoque Soofi,,#abuhenarazzaki,abuhenarazzaki,2
,Miajeer Bazar,,Miajeer Bazar মিয়াজীর বাজার,miajeer bazar মিয়াজীর বাজার,3
,Nasir Uddin,,ফি আমানিল্লাহ,ফি আমানিল্লাহ,1
,MdAhadK,,দেশকে এগিয়ে নিয়ে যান,দেশকে এগিয়ে নিয়ে যান,3
,GAMING (ASMR),,ইন্ডিয়ার সকল অপকর্মের বিরুদ্ধে জোরালো বার্তা চাই,ইন্ডিয়ার সকল অপকর্মের বিরুদ্ধে জোরালো বার্তা চাই,3
,Mind Comfort,,টিভির নেটওয়ার্কে এত বাধা সৃষ্টি কে করছে,টিভির নেটওয়ার্কে এত বাধা সৃষ্টি কে করছে,0
,sayed mia,,এখনো সৌদি আরব যাইতে ৬ লাখ লক্ষ টাকা লাগে কেন,এখনো সৌদি আরব যাইতে ৬ লাখ লক্ষ টাকা লাগে কেন,1
,TMTamimOP,,assalamu Alaikum,assalamu alaikum,2
,Mamun Hosen,,ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া,ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া,2
,Kin Opp,,"We want IMF, WB free bd",we want imf wb free bd,2
,Walk way,,জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না।জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না। জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না।,জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না জামাতকে ক্ষমতায় আনার ষড়যন্ত্র মানি না মানবো না,3
,Tasnim Enterprise,,আপনার সরকার থাকা কালীন প্রচুর মিথ্যা মামলা হয়েছে।,আপনার সরকার থাকা কালীন প্রচুর মিথ্যা মামলা হয়েছে,3
,Syed Abu,,ধন্যবাদ ইউনুস সাহেব,ধন্যবাদ ইউনুস সাহেব,2
,Thaju Naif,,আপনার দীর্ঘ আয়ু কামনা করি,আপনার দীর্ঘ আয়ু কামনা করি,3
,MD ARIFUZZAMAN,,এগিয়ে যান স্যার,এগিয়ে যান স্যার,3
,Robin,,"বিজয় আমাদেরই হবে ইনশা আল্লাহ, জামাত ইসলাম জিন্দাবাদ।",বিজয় আমাদেরই হবে ইনশা আল্লাহ জামাত ইসলাম জিন্দাবাদ,3
,Iris Ali,,হাসিনা সরকারের সকল কর্মকান্ড বাতিল করা উচিত,হাসিনা সরকারের সকল কর্মকান্ড বাতিল করা উচিত,3
,Rahul kor Rijon,,ব,ব,3
,Cartoon video,,"আওয়ামী লীগ এখন ছাএ সেজে বিশৃঙ্খলার সৃষ্টি করতেছে, তারা কখনো বাংলার ভালো চাই না",আওয়ামী লীগ এখন ছাএ সেজে বিশৃঙ্খলার সৃষ্টি করতেছে তারা কখনো বাংলার ভালো চাই না,3
,Monirul Islam,,ফ্যাসিবাদীদের উপদেষ্টা পরিষদে জায়গা করে দিয়ে আপনি নিজেকে কলঙ্কিত করেছেন,ফ্যাসিবাদীদের উপদেষ্টা পরিষদে জায়গা করে দিয়ে আপনি নিজেকে কলঙ্কিত করেছেন,3
,Heart _killer,,বয়কট গেন্ডিয়া,বয়কট গেন্ডিয়া,2
,Abdul Wahab,,সকল দেশে গমনের খরচ কমাতে হবে,সকল দেশে গমনের খরচ কমাতে হবে,2
,Rakib On Fire,,লাভ ইউ শুভ কামনা রইলো।,লাভ ইউ শুভ কামনা রইলো,2
,JBK GLOBAL TV,,চাপাবাজি,চাপাবাজি,3
,Dorud Hasan joy,,joy bangla,joy bangla,2
,Tajul Islam,,জয় বাংলা যারা লিখে তারা মানুষ নামে কলংক,জয় বাংলা যারা লিখে তারা মানুষ নামে কলংক,3
,Md. Mahadi Hasan,,মহান মুক্তিযুদ্ধের বাংলাদেশ আপনি ও আপনার গংদের হাত থেকে মুক্তি চায়।,মহান মুক্তিযুদ্ধের বাংলাদেশ আপনি ও আপনার গংদের হাত থেকে মুক্তি চায়,3
